USER_SCORE,WORLD_SCORE,STRESS,MON,TUE,WED,THU,RAIN,TEMP
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
1.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
1.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
1.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
1.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
1.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
3.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
1.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
3.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
3.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
3.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
3.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
3.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
1.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
3.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
1.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.6021278302012885,92.00326704728518,0,1,0,0,0.0,0.7
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.5,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
3.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
0.5,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
0.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
0.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
0.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
0.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
0.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
3.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
3.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
1.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
3.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
2.0,1.593771228510216,38.12190532651142,0,0,1,0,0.8,-1.0
3.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
3.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
3.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
3.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
0.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
4.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.5,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
0.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
4.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
4.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
4.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
0.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
4.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
4.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
3.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
4.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
4.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
3.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.5,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
2.0,1.6465373309817755,60.52539533205315,0,0,0,1,0.0,-7.5
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
0.5,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
0.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
4.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
3.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
3.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
4.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
3.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
3.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
3.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.5,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
1.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
3.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
2.0,1.7086364703121333,30.801915121209383,0,0,0,0,0.0,-4.8
3.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
3.5,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
3.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.5,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
3.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.5,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.6666666666666667,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
0.5,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
3.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.5,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
3.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.5,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
0.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
0.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
0.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
1.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
2.0,1.7084272194682288,18.82443003879216,1,0,0,0,5.6,0.5
3.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
4.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
3.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
0.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
3.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
3.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
0.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
3.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
0.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
3.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
3.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
0.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
3.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
0.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
2.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
1.0,1.5636848178471345,38.56568247135695,0,1,0,0,0.4,-0.8
3.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
1.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
1.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
0.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
0.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
1.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
1.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.5,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
1.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
3.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
0.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
3.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
1.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
2.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
3.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
1.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
1.0,1.5801413046922028,18.894964751975046,0,0,1,0,0.0,1.3
3.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
2.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
4.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
2.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
4.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.3333333333333333,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
2.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
4.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
2.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
0.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
2.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
0.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
2.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
0.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
0.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
0.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
0.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
1.0,1.5370526381478362,59.5885646901138,0,0,0,1,0.0,0.4
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
3.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
3.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
3.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
3.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
3.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
3.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.5,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
0.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
3.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
0.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
0.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
0.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
1.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
3.5,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
2.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
4.0,1.707317785107563,71.19593906666836,0,0,0,0,4.8,-2.1
