DAY,STRESS,AVE_USER_SCORE
2022-06-29,44.24033095768948,-0.6829678230719898
2022-06-30,25.520472207544497,-0.5689490327380953
2022-07-01,43.36268735581819,-0.6030579819041357
2022-07-04,26.793583184050107,-0.17038857743846902
2022-07-05,48.04106684881368,-0.44836020171957663
2022-07-06,36.359246323766314,-0.5717478144476513
2022-07-07,36.12977974817316,-0.5594010800196367
2022-07-08,40.51391878133337,-0.4122619047619048
2022-07-11,25.910372069645458,-0.375464807436919
2022-07-12,38.966259843027075,-0.4695000585411545
2022-07-13,40.06094621937546,-0.6642631578947369
2022-07-14,36.731560836673395,-0.34467338217338217
2022-07-15,24.40641552717384,-0.554074074074074
2022-07-18,42.12218241336204,-0.6106363253265907
2022-07-19,39.674165195314,-0.7431263805326774
2022-07-20,28.10797365741755,-0.6086668519547898
2022-07-21,22.830951245602055,-0.41135303265940903
2022-07-22,16.860979727552746,-0.44289855072463763
2022-07-25,18.38837266248244,-0.718431855500821
2022-07-26,346.5667457115978,-0.6507207961309525
2022-07-27,47.448655162192466,-0.6068489649885
2022-07-28,34.26537187632905,-0.7290259537210759
2022-07-29,37.195533102212835,-0.5755855155129203
2022-08-01,13.550358924129755,-0.4989776404824949
2022-08-02,32.13900094080651,-0.5081959706959707
2022-08-03,21.51386723029139,-0.699899371173076
2022-08-04,56.37675434639723,-0.6365990990990992
2022-08-05,40.479804879306116,-0.5187428447662367
2022-08-08,32.345269547510725,-0.6784132351966049
2022-08-09,21.075696261260674,-0.9616008392948048
2022-08-10,32.16120010825719,-0.6690718732314658
2022-08-11,22.704986274535077,-0.48295957918050936
2022-08-12,33.9467928808011,-0.5273870159269141
2022-08-15,93.64581212222751,-0.5437503750375038
2022-08-16,41.891027541144176,-0.30318546806383273
2022-08-17,57.765120564999414,-0.5784961878758038
2022-08-18,26.073879087031045,-0.6661834619281426
2022-08-19,69.14101143144356,-0.8411596958174906
2022-08-22,30.25969481783151,-0.7763366345515547
2022-08-23,37.28482595079453,-0.8613859803718292
2022-08-24,43.3695565321614,-0.6647715938559745
2022-08-25,20.513061745260522,-0.534437358276644
2022-08-26,16.74614978155246,-0.4445581546458739
2022-08-29,43.79993040609333,-0.9314930462291461
2022-08-30,98.82274174216748,-0.7766151609045444
2022-08-31,25.635295709664533,-0.5643947224854281
2022-09-01,47.12979907981391,-0.5055774116875665
2022-09-02,46.186608328070825,-0.5623143623646641
2022-09-05,26.51620635882103,-0.8460483712715857
2022-09-06,47.65853234183496,-0.6558865757358221
2022-09-07,27.607980101297798,-0.6787694253103058
2022-09-08,21.217236090884484,-0.6977471566054243
2022-09-09,32.84622324178726,-0.599883223043986
2022-09-12,36.65539417215471,-0.5564320388349515
2022-09-13,53.6048097122163,-0.5731379731379732
2022-09-14,53.87301045197376,-0.5926905741720557
2022-09-15,42.59152243114714,-0.5542001555613172
2022-09-16,21.914341499877565,-0.6186902133922001
2022-09-19,57.57090201435696,-0.617741935483871
2022-09-20,54.5233848414161,-0.6002132980288319
2022-09-21,40.77750570283403,-0.1266474464579901
2022-09-22,30.160658822316442,-0.3858043453788134
2022-09-23,17.619192452927454,-0.6972409471955752
2022-09-26,44.20784091348446,-0.5421847442680776
2022-09-27,63.15259108424728,-0.3893864863018378
2022-09-28,30.728615983400562,-0.5685816792470413
2022-09-29,24.920070109417086,-0.44924558683845456
2022-09-30,46.641623600067014,-0.5261565272496831
2022-10-03,67.84011444331317,-0.5554500682848897
2022-10-04,33.517572461433375,-0.6748710544477134
2022-10-05,65.58650909231503,-0.5796275674338034
2022-10-06,45.08602580129651,-0.692475014697237
2022-10-07,33.41974791540474,-0.7535081894643648
2022-10-10,17.730156070779582,-0.6315327919543376
2022-10-11,34.343097959867514,-0.395933384652314
2022-10-12,16.90974056938126,-0.6594731580432687
2022-10-13,64.16819816220536,-0.41844095404304826
2022-10-14,23.37774670395526,-0.6374522071602364
2022-10-17,30.046086631526038,-0.6487775482093664
2022-10-18,64.88078821543179,-0.7681916099773243
2022-10-19,21.271783537174752,-0.5848857426726279
2022-10-20,30.02845617517044,-0.36540636579835184
2022-10-21,50.70910391401286,-0.6089643148926238
2022-10-24,59.5693683708582,-0.5189707149009475
2022-10-25,33.706932326369646,-0.6678969065472133
2022-10-26,18.7077635869215,-0.6362418300653594
2022-10-27,65.491101001379,-0.43866033755274264
2022-10-28,45.985217738713544,-0.8273817516801268
2022-10-31,37.896047323856536,-0.6612357560227516
2022-11-01,36.766583325815475,-0.7497679339294244
2022-11-02,48.64268684030776,-0.37606589147286823
2022-11-03,36.11398579768793,-0.5371111692540265
2022-11-04,25.64507107599912,-0.3189292543021032
2022-11-07,40.28791256943281,-0.7845042935206868
2022-11-08,128.659550474914,-0.5054848034104152
2022-11-09,37.65783640276829,-0.6455199677064629
2022-11-10,30.344315853234185,-0.5580733442802408
2022-11-11,10.475075071204879,-0.1535837523415163
2022-11-14,51.03181988065934,-0.7019052044609666
2022-11-15,63.10486770713853,-0.48979206049149343
2022-11-16,43.68600260332762,-0.6180710565476191
2022-11-17,62.21509027876226,-0.4759581881533101
2022-11-18,38.282454602863666,-0.6112462528871198
2022-11-21,42.65440825847691,-0.7350967476327706
2022-11-22,22.0567641410952,-0.823773302424418
2022-11-23,68.25217480958334,-0.8308823529411765
2022-11-24,26.23426726637712,-0.42073300573300576
2022-11-25,35.48082945626538,-0.37893603936039366
2022-11-28,45.81825035763537,-0.6372188139059305
2022-11-29,49.19427654556468,-0.6698392243495337
2022-11-30,42.03792867913343,-0.7922978587408117
2022-12-01,33.06882708491746,-0.3599561994609165
2022-12-02,37.98084878790612,-0.2942648709315376
2022-12-05,49.34236980139961,-0.6021626521626522
2022-12-06,35.25058317116235,-0.5193065405831363
2022-12-07,34.641043650844786,-0.5359041776219691
2022-12-08,43.579253283156994,-0.8568821065230401
2022-12-09,75.35150722358975,-0.7084450147324398
2022-12-12,27.50380833322594,-0.3922119447299304
2022-12-13,96.42637866817883,-0.6770555285764523
2022-12-14,39.3812135115281,-0.6574472096530921
2022-12-15,67.11561609939042,-0.36615780876994597
2022-12-16,31.371502583995976,-0.45081782713085233
2022-12-19,76.28893714639207,-0.5796229532822592
2022-12-20,28.59915842923975,-0.5919943820224719
2022-12-21,36.94892580516284,-0.580247315327042
2022-12-22,26.409437707009648,-0.16665499533146588
2022-12-23,43.22723699302772,-0.27615107508724535
2022-12-26,27.800645676800745,-0.5485867446393762
2022-12-27,27.78026368357971,-0.35719876490018665
2022-12-28,40.538270204786514,-0.5165242165242167
2022-12-29,10.977188663925867,-0.6925631674915342
2022-12-30,69.65660562164113,-0.3844594594594595
