DAY,STRESS,AVE_USER_SCORE
2022-06-29,44.24033095768948,-0.3842399902640866
2022-06-30,25.520472207544497,-0.3643333333333334
2022-07-01,43.36268735581819,-0.3850694444444445
2022-07-04,26.793583184050107,0.018816305296992016
2022-07-05,48.04106684881368,-0.22371941896024464
2022-07-06,36.359246323766314,-0.4133515815085158
2022-07-07,36.12977974817316,-0.4521084337349398
2022-07-08,40.51391878133337,-0.3411785216178521
2022-07-11,25.910372069645458,-0.1592741935483871
2022-07-12,38.966259843027075,-0.3275833333333333
2022-07-13,40.06094621937546,-0.5332217261904761
2022-07-14,36.731560836673395,-0.05466392318244171
2022-07-15,24.40641552717384,-0.41827697262479874
2022-07-18,42.12218241336204,-0.36028138528138526
2022-07-19,39.674165195314,-0.5188172043010753
2022-07-20,28.10797365741755,-0.46869685374149656
2022-07-21,22.830951245602055,0.07692307692307693
2022-07-22,16.860979727552746,-0.3041666666666667
2022-07-25,18.38837266248244,-0.5791986687147977
2022-07-26,346.5667457115978,-0.4771021021021021
2022-07-27,47.448655162192466,-0.39187327823691465
2022-07-28,34.26537187632905,-0.6177519379844961
2022-07-29,37.195533102212835,-0.4182502768549281
2022-08-01,13.550358924129755,-0.3056797925781883
2022-08-02,32.13900094080651,-0.408582796513831
2022-08-03,21.51386723029139,-0.5566332218506131
2022-08-04,56.37675434639723,-0.5258591065292095
2022-08-05,40.479804879306116,-0.316084229390681
2022-08-08,32.345269547510725,-0.568069306930693
2022-08-09,21.075696261260674,-0.9230769230769229
2022-08-10,32.16120010825719,-0.5105673758865248
2022-08-11,22.704986274535077,-0.45431972789115654
2022-08-12,33.9467928808011,-0.407446221731936
2022-08-15,93.64581212222751,-0.4677554438860972
2022-08-16,41.891027541144176,-0.23730798771121353
2022-08-17,57.765120564999414,-0.34577413479052826
2022-08-18,26.073879087031045,-0.49663541092112523
2022-08-19,69.14101143144356,-0.6739864864864864
2022-08-22,30.25969481783151,-0.5091578434951929
2022-08-23,37.28482595079453,-0.5961959496442254
2022-08-24,43.3695565321614,-0.39488741232927277
2022-08-25,20.513061745260522,-0.3868723364832314
2022-08-26,16.74614978155246,-0.2050228310502283
2022-08-29,43.79993040609333,-0.7319078947368421
2022-08-30,98.82274174216748,-0.6120411160058737
2022-08-31,25.635295709664533,-0.42633517495395945
2022-09-01,47.12979907981391,-0.3358358662613981
2022-09-02,46.186608328070825,-0.33934959349593496
2022-09-05,26.51620635882103,-0.7139756944444445
2022-09-06,47.65853234183496,-0.4659154570919277
2022-09-07,27.607980101297798,-0.6400736139866575
2022-09-08,21.217236090884484,-0.528146392838336
2022-09-09,32.84622324178726,-0.492258064516129
2022-09-12,36.65539417215471,-0.3179047619047619
2022-09-13,53.6048097122163,-0.2655102040816326
2022-09-14,53.87301045197376,-0.30028129395218
2022-09-15,42.59152243114714,-0.425
2022-09-16,21.914341499877565,-0.4732866043613707
2022-09-19,57.57090201435696,-0.4279569892473119
2022-09-20,54.5233848414161,-0.5018875909937363
2022-09-21,40.77750570283403,0.0692942942942943
2022-09-22,30.160658822316442,-0.11498316498316496
2022-09-23,17.619192452927454,-0.5429355850867479
2022-09-26,44.20784091348446,-0.40576923076923077
2022-09-27,63.15259108424728,-0.3197246558197747
2022-09-28,30.728615983400562,-0.4361595044521874
2022-09-29,24.920070109417086,-0.2816402277811674
2022-09-30,46.641623600067014,-0.389107365792759
2022-10-03,67.84011444331317,-0.46518079344166297
2022-10-04,33.517572461433375,-0.4771901709401709
2022-10-05,65.58650909231503,-0.4353380503144654
2022-10-06,45.08602580129651,-0.5668260609683204
2022-10-07,33.41974791540474,-0.534678624813154
2022-10-10,17.730156070779582,-0.5123692679002414
2022-10-11,34.343097959867514,-0.15993936089355937
2022-10-12,16.90974056938126,-0.5103732492208328
2022-10-13,64.16819816220536,-0.24778516057585828
2022-10-14,23.37774670395526,-0.46632513661202185
2022-10-17,30.046086631526038,-0.5367456896551724
2022-10-18,64.88078821543179,-0.6355827413838463
2022-10-19,21.271783537174752,-0.5328710837185414
2022-10-20,30.02845617517044,-0.24520686963309915
2022-10-21,50.70910391401286,-0.4488129962728893
2022-10-24,59.5693683708582,-0.34367816091954023
2022-10-25,33.706932326369646,-0.5608527131782945
2022-10-26,18.7077635869215,-0.5027536231884058
2022-10-27,65.491101001379,-0.21714285714285717
2022-10-28,45.985217738713544,-0.6529051447418794
2022-10-31,37.896047323856536,-0.533514373491332
2022-11-01,36.766583325815475,-0.5631339977851606
2022-11-02,48.64268684030776,-0.1703793774319066
2022-11-03,36.11398579768793,-0.3534364261168385
2022-11-04,25.64507107599912,-0.12357142857142858
2022-11-07,40.28791256943281,-0.5264705882352941
2022-11-08,128.659550474914,-0.2557390398019673
2022-11-09,37.65783640276829,-0.4644767836467442
2022-11-10,30.344315853234185,-0.43623995052566483
2022-11-11,10.475075071204879,0.09980694980694982
2022-11-14,51.03181988065934,-0.5560705198109779
2022-11-15,63.10486770713853,-0.32850241545893716
2022-11-16,43.68600260332762,-0.43629776021080374
2022-11-17,62.21509027876226,-0.3621936274509803
2022-11-18,38.282454602863666,-0.40872750437967825
2022-11-21,42.65440825847691,-0.6348471487360376
2022-11-22,22.0567641410952,-0.6816419141914192
2022-11-23,68.25217480958334,-0.7120286576168929
2022-11-24,26.23426726637712,-0.32283731166412727
2022-11-25,35.48082945626538,-0.23800259403372245
2022-11-28,45.81825035763537,-0.5394484412470023
2022-11-29,49.19427654556468,-0.6190891472868217
2022-11-30,42.03792867913343,-0.7768900343642612
2022-12-01,33.06882708491746,-0.17169179229480738
2022-12-02,37.98084878790612,-0.16685811180396018
2022-12-05,49.34236980139961,-0.38583333333333336
2022-12-06,35.25058317116235,-0.3554054054054054
2022-12-07,34.641043650844786,-0.4985789572746094
2022-12-08,43.579253283156994,-0.8553278688524589
2022-12-09,75.35150722358975,-0.6379432624113476
2022-12-12,27.50380833322594,-0.14146520146520147
2022-12-13,96.42637866817883,-0.604177897574124
2022-12-14,39.3812135115281,-0.41229166666666667
2022-12-15,67.11561609939042,-0.27434158020750204
2022-12-16,31.371502583995976,-0.36835488505747127
2022-12-19,76.28893714639207,-0.5241916519694296
2022-12-20,28.59915842923975,-0.4385620915032679
2022-12-21,36.94892580516284,-0.4748043818466353
2022-12-22,26.409437707009648,0.04179513532031517
2022-12-23,43.22723699302772,-0.14018538713195203
2022-12-26,27.800645676800745,-0.3491573033707865
2022-12-27,27.78026368357971,-0.3522727272727273
2022-12-28,40.538270204786514,-0.4281970649895178
2022-12-29,10.977188663925867,-0.5648760330578513
2022-12-30,69.65660562164113,-0.12057728119180634
