USER_SCORE,TORONTO,STRESS,TORONTO_STRESS
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
3.0,1,0,0
1.0,1,0,0
0.0,1,0,0
0.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
2.1333333333333333,1,0,0
1.6363636363636365,1,0,0
1.5,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.75,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.4285714285714286,1,0,0
2.5,1,0,0
1.6,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.7777777777777777,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.6,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.5,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.5,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.5,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.3333333333333335,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.3333333333333335,1,0,0
2.5,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.5,1,0,0
2.6666666666666665,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.6666666666666667,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.2857142857142858,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
0.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.5,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
0.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
4.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.5,1,0,0
0.0,1,0,0
2.0,1,0,0
2.5,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.5,1,0,0
3.0,1,0,0
2.5,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.5,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.5,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.5,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.5,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.5,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
0.5,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
0.0,1,0,0
2.0,1,0,0
1.6666666666666667,1,0,0
2.0,1,0,0
2.5,1,0,0
2.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.5,1,0,0
0.0,1,0,0
0.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.6666666666666667,1,0,0
2.0,1,0,0
2.25,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.5,1,0,0
1.25,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.8,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.6666666666666665,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
5.0,1,0,0
4.0,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.5,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
4.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
0.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.4,1,0,0
3.0,1,0,0
3.0,1,0,0
2.5,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.6666666666666667,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.5384615384615385,1,0,0
1.2,1,0,0
1.0,1,0,0
1.6666666666666667,1,0,0
1.75,1,0,0
1.5,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.5,1,0,0
0.0,1,0,0
1.7647058823529411,1,0,0
3.0,1,0,0
1.5,1,0,0
1.1428571428571428,1,0,0
2.2857142857142856,1,0,0
2.3333333333333335,1,0,0
1.0,1,0,0
2.0,1,0,0
1.1428571428571428,1,0,0
1.8,1,0,0
1.0,1,0,0
1.5,1,0,0
0.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.5,1,0,0
0.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.6153846153846154,1,0,0
2.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
0.0,1,0,0
2.0,1,0,0
2.5,1,0,0
3.0,1,0,0
1.0,1,0,0
2.6666666666666665,1,0,0
2.0,1,0,0
1.6666666666666667,1,0,0
1.6666666666666667,1,0,0
0.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.75,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
2.0,1,0,0
0.0,1,0,0
0.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.25,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
0.5,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.6666666666666667,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.5,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
0.5,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.5,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.5,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.5,1,0,0
3.0,1,0,0
1.6,1,0,0
1.0,1,0,0
1.5,1,0,0
2.5,1,0,0
1.5,1,0,0
3.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.5,1,0,0
2.5,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.5,1,0,0
1.8,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
0.0,1,0,0
0.0,1,0,0
0.0,1,0,0
1.5,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.5,1,0,0
0.5,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
0.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.5,1,0,0
1.0,1,0,0
0.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.7,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.5,1,0,0
0.5,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
0.0,1,0,0
2.5,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
0.0,1,0,0
3.0,1,0,0
0.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
0.0,1,0,0
0.0,1,0,0
1.5,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
4.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.5,1,0,0
2.6,1,0,0
4.0,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
0.0,1,0,0
1.0,1,0,0
0.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.5,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
0.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.3333333333333335,1,0,0
0.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.6666666666666667,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.5,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.5,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
5.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
5.0,1,0,0
2.3333333333333335,1,0,0
1.0,1,0,0
3.0,1,0,0
1.5,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.5,1,0,0
3.0,1,0,0
4.0,1,0,0
3.0,1,0,0
2.25,1,0,0
4.0,1,0,0
1.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
0.25,1,0,0
1.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.2,1,0,0
5.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.3333333333333333,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.6666666666666667,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
0.5,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
2.5,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.5,1,0,0
2.0,1,0,0
2.0,1,0,0
2.5,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.3333333333333335,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.5,1,0,0
1.6666666666666667,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.25,1,0,0
2.0,1,0,0
1.0,1,0,0
2.5,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.5,1,0,0
1.5,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.3333333333333335,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
3.0,1,0,0
2.0,1,0,0
1.75,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
2.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.3333333333333333,1,0,0
2.3333333333333335,1,0,0
1.0,1,0,0
2.142857142857143,1,0,0
1.6,1,0,0
1.6666666666666667,1,0,0
0.5,1,0,0
2.0,1,0,0
3.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
1.0,1,0,0
2.0,1,0,0
0.0,1,0,0
0.0,1,0,0
1.3333333333333333,1,0,0
2.0,1,0,0
2.0,1,0,0
1.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.5,1,0,0
2.0,1,0,0
0.0,1,0,0
2.0,1,0,0
2.0,1,0,0
3.0,1,0,0
1.625,1,0,0
2.0,1,0,0
2.0,1,0,0
0.0,1,0,0
1.0,1,0,0
1.0,1,0,0
0.5,1,0,0
3.0,1,0,0
2.0,1,0,0
1.0,1,0,0
